1643	3847	1999-12-30	1004	1002	1016	4,3,4,3,5
1644	143281	2013-08-02	1019	2001	1007	4,4,4,5,5
1644	134237	2013-08-01	2008	2009	1005	3,4,4,5,5
1644	13581	2013-07-31	1008	1004	1015	4,3,3,4,4
1644	1904	2013-07-31	2010	1002	1010	3,3,3,3,5
1644	118565	2013-07-30	1019	2009	1034	4,4,4,5,4
1644	47958	2013-07-30	1003	2009	1034	4,4,4,5,4
1644	32243	2013-07-03	2008	4002	1006	4,4,4,5,4
1644	109255	2013-07-01	1019	4000	1015	
1644	133150	2013-06-30	1003	2005		3,4,4,5,4
1644	98431	2013-06-30	2026	3006	1011	4,4,4,5,5
1644	21061	2013-06-30	2005	1004	1009	4,3,3,3,5
1644	137576	2013-06-26	2028	1004	1015	4,3,4,3,5
1644	109556	2013-06-09	1011	2009	1005	4,4,3,5,4
1644	25212	2013-06-06	1004	1002	1005	4,4,4,5,4
1644	119293	2013-05-26	2008	3006	1006	4,4,4,5,5
1644	86415	2013-05-24	1019	3006	1008	4,4,4,5,5
1644	35457	2013-05-14	2008	1002	1001	4,4,4,5,4
1644	131041	2013-05-01	2004	1008	1015	4,4,3,5,5
1644	77406	2013-04-30	1022	1007	1001	4,4,4,5,4
1644	108737	2013-04-29	1019	2009	1033	4,4,4,5,5
1644	130409	2013-04-20	1004	1002	1001	3,4,4,5,5
1644	2021	2013-03-31	1003	4000	1003	5,5,4,5,4
1644	16718	2013-03-31	1009	3006	1006	4,4,4,5,5
1644	127297	2013-03-28	3014	1004	1027	4,3,4,5,5
1644	124943	2013-03-25	2004	2009	1005	2,3,3,4,3
1644	125244	2013-03-15	1019	2009	1019	4,4,4,5,4
1644	30779	2013-03-15	1008	1002		5,4,3,5,5
1644	78862	2013-03-13	1001	6000	1008	4,4,4,5,5
1644	75460	2013-03-08	1004	1002	1001	4,4,4,5,5
1644	89852	2013-03-04	1022	1002	1004	4,4,4,5,5
1644	4207	2013-03-03	2008	1008	1001	4,4,4,5,5
1644	126483	2013-03-01	1003	4000	1008	4,4,4,5,5
1644	126835	2013-03-01	1022	2009		4,4,4,5,4
1644	4136	2013-02-27	1019	1002	1001	
1644	125594	2013-02-19	1008	1002	1036	3,3,3,5,4
1644	125370	2013-02-15	2027	1009	1010	3,4,3,5,5
1644	18579	2013-02-14	1003	4000	1027	4,3,4,5,4
1644	18200	2013-02-09	2003	2009	1026	4,4,3,5,5
1644	84273	2013-02-08	2001	1004	1014	4,4,3,5,5
1644	16057	2013-02-07	2029	1002	1001	4,2,4,2,5
1644	51423	2013-02-06	1001	2009		4,4,4,5,5
1644	74011	2013-02-05	2008	3006	1006	4,4,4,5,5
1644	40118	2013-01-30	2008	3006	1006	4,4,4,5,5
1644	122909	2013-01-28	3005	1004	1009	4,3,3,3,5
1644	123842	2013-01-26	1017	4001	4002	4,4,3,5,4
1644	5376	2013-01-24	1019	1004	1010	4,3,3,3,5
1644	112507	2013-01-22	1019	1004	1014	4,3,3,5,5
1644	26318	2013-01-21	2008	3012	1009	4,4,3,5,5
1644	121542	2013-01-18	2008	3010	1006	4,4,4,4,5
1644	119286	2013-01-18	1025	2009	1010	4,4,4,4,5
1644	101202	2013-01-16	1001	6000	1006	4,4,4,5,5
1644	112143	2013-01-12	1008	2005	1011	
1644	248	2013-01-11	2008	4000	1006	4,4,4,5,5
1644	109052	2013-01-11	1019	2009	1026	4,4,4,5,5
1644	121346	2013-01-03	1003	2009	1005	3,4,3,5,5
1644	120994	2012-12-28	1003	3006	1006	4,4,4,5,5
1644	120595	2012-12-25	1003	1010	1015	4,4,4,4,5
1644	120385	2012-12-20	1019	2009	1005	4,4,4,5,5
1644	2712	2012-12-14	2001	3006	1002	4,4,4,5,5
1644	119314	2012-12-10	1004	2009	1005	4,3,4,5,5
1644	118831	2012-12-05	1003	3006	1022	4,4,3,5,5
1644	118754	2012-12-05	2008	3010	1027	4,4,4,5,5
1644	38520	2012-12-02	1003	3010	1006	4,4,4,5,4
