5476	6289	2001-02-06	1019	4000	1003	1,3,1,3,1
5584	4166	2004-12-08	2008	2009	1007	4,3,3,4,4
5753	21948	2009-12-13	3009	1011	1001	2,3,2,2,2
5753	20450	2009-08-01	3004	1004		4,3,3,4,5
5753	23615	2009-07-31	3015	1004	1015	5,3,4,4,3
5753	19132	2008-05-16	3007	1004	1009	
5753	19526	2008-04-05	3009	1009	1010	2,4,1,3,2
5754	23766	2000-08-21	8808	1002		5,5,3,4,5
5836	3275	2000-08-02	1019	1004	1009	1,2,2,1,2
5995	1424	2000-08-08	2002	2009	1034	3,4,3,4,4
5995	2868	2000-08-08	2008	4000	1008	4,5,4,5,3
5995	61	2000-08-07	2002	3006	1006	4,5,3,5,4
6047	31653	2010-04-17	1004	4000	1006	
6047	31842	2009-12-19	1019	4000	1035	1,2,1,3,1
6054	6356	2001-07-23	2008	2004	1006	1,4,3,2,1
6054	1846	2001-03-07	2003	1002	1010	5,1,4,3,3
6054	7628	2001-02-27	2005	6000		3,4,5,4,3
6054	852	2001-02-26	2008	1004		5,5,5,5,5
6054	2848	2000-12-30	1022	4000	1032	1,5,2,4,1
6076	6639	2000-08-12	1022	3010	1006	3,3,3,3,3
6084	2659	2000-08-07	1002	6000	1006	4,5,3,4,3
6114	6419	2000-09-11	2011	4000	1003	5,5,5,5,5
6114	520	2000-08-04	2008	4000	1008	5,4,4,4,4
6114	6918	2000-08-04	2008	1004	1007	3,4,4,4,4
6117	6414	2000-08-08	2029	4000	1003	1,5,3,2,3
6118	795	2000-08-05	1019	1002	1001	4,3,2,4,5
6119	3406	2000-08-12	3018	2009	1034	4,3,3,5,5
6133	7020	2000-08-05	3014	4000	1006	4,4,3,2,4
6193	6293	2000-08-08	1019	4000	1006	5,5,5,5,3
6278	2932	2007-06-17	3007	4001	1006	3,4,4,4,2
6337	3018	2001-02-03	2008	4001	1003	5,5,3,5,5
6337	6414	2001-02-03	2029	4000	1003	4,4,5,5,3
6337	2855	2001-02-03	2002	4000	1006	4,5,4,3,2
6559	3618	2000-08-09	3020	1004	1006	5,4,3,4,4
6569	37138	2011-12-21	3019	4000	1035	5,3,4,3,5
6569	25935	2010-11-04	2010	2009		4,4,3,3,4
6569	46924	2010-10-24	2026	2009	1021	4,4,3,4,2
6569	13861	2010-07-24	2026	2009	1007	4,3,4,3,3
6569	13708	2010-05-18	2026	4001	1007	3,3,4,3,4
6569	18829	2010-04-10	2026	1003	1010	3,3,2,2,4
6569	37963	2010-04-09	3007	1003	1010	3,3,2,3,4
6569	25935	2010-03-21	2010	2009		4,4,4,4,4
6569	13827	2010-02-13	2026	2009	1026	4,4,3,4,3
6569	19268	2009-10-22	3020	1004	1009	4,4,3,3,3
6569	10300	2009-10-22	3020	1004	1010	3,3,3,3,4
6569	37585	2009-10-19	3020	1009	1011	3,3,3,3,4
6569	32143	2009-10-15	2010	2009	1037	4,4,3,4,3
6569	26305	2009-10-10	2026	1004	1001	4,4,3,4,4
6569	19268	2008-05-26	3020	1004	1009	4,3,2,3,3
6569	16478	2008-05-04	2008	4001	1007	4,3,2,3,3
6569	3763	2000-08-20	2010	2009	1005	3,3,1,3,4
6569	5497	2000-08-20	2008	1004	1009	4,3,4,3,4
6569	6780	2000-08-14	1008	1004	1014	5,4,3,3,5
6569	6744	2000-08-09	1008	1004	1009	3,4,3,4,5
6587	7239	2000-09-14	1019	1003	1001	3,2,1,2,1
6810	13729	2005-07-12	2008	2004		4,4,4,4,5
6810	13441	2005-04-04	2008	3010	1023	4,4,4,4,3
6810	5114	2005-04-04	2008	3010	1006	3,4,4,4,2
6810	24093	2005-03-07	8888	3003	1006	5,4,5,5,5
6810	11304	2004-07-18	3003	2009		5,4,4,4,5
6878	2855	2000-08-11	2002	4000	1006	3,4,4,4,3
6878	3701	2000-08-11	2010	3006	1006	3,4,4,4,3
6916	6717	2002-08-23	2008	6000	1021	4,4,3,3,3
6916	5093	2001-09-10	2029	4000	1015	4,4,3,4,3
6916	6205	2001-09-10	1019	1004	1009	3,3,1,3,3
6916	5376	2001-09-10	1019	1004	1010	5,3,3,3,3
6916	1754	2001-09-08	2019	1004	1015	5,3,3,3,4
6916	6398	2001-09-04	2010	1004	1012	2,3,1,3,2
6916	1615	2001-09-04	2015	2009	1034	3,3,3,3,3
6916	2937	2001-08-30	2011	2009	1010	2,3,1,3,4
6916	2859	2001-08-16	2028	4000	1006	4,4,4,4,4
6916	3764	2001-08-07	2010	2009	1026	4,3,3,3,3
6916	6626	2001-07-06	1014	4000	1008	4,3,5,4,3
6916	8541	2001-07-05	1019	4001	1006	3,4,3,3,3
6916	6023	2001-06-30	2028	2009	1026	3,3,3,3,4
6916	3697	2001-06-28	2008	3006	1006	4,4,4,4,4
6916	7634	2001-06-28	2015	1008		2,3,3,3,3
6916	5501	2001-06-27	3007	4000	1015	3,4,3,3,3
6916	604	2001-06-24	2010	3010	1007	5,3,3,3,4
6916	7330	2001-06-23	2008	2009	1021	3,3,3,3,3
6916	6688	2001-06-15	1004	4000	1008	4,3,3,4,4
6916	8472	2001-06-08	3017	1004	1007	3,4,3,3,4
6916	5687	2001-06-07	2008	1002	1015	3,2,3,3,4
6916	5523	2001-06-03	2010	2004		2,3,3,3,3
6916	2571	2001-05-31	3007	4001	1007	3,3,4,3,3
6916	6336	2001-05-30	2008	4000	6000	5,5,4,4,3
6916	5502	2001-05-24	3007	1003		1,3,3,3,3
6916	6715	2001-05-17	1019	4001	1008	4,4,4,3,3
6916	5816	2001-05-17	2008	2009	1005	3,4,3,3,3
6916	7559	2001-05-12	2008	1004	1006	4,4,3,3,3
6916	4041	2001-05-09	2030	1004	1007	4,3,3,2,4
6916	5190	2001-05-07	1019	3006	1022	4,4,3,3,3
6916	2974	2001-05-07	2010	1009	1008	2,2,1,3,3
6916	1507	2001-05-07	1011	6000	1006	5,5,4,4,4
6916	46	2001-04-29	1019	2009	1005	3,4,3,3,3
6916	3763	2001-04-29	2010	2009	1005	3,3,2,3,4
6916	932	2001-04-08	1019	2009	1026	4,3,3,4,4
6916	7495	2001-04-08	1019	1011	1001	4,4,4,4,3
