1252	3695	1999-12-07	1019	4000	1006	5,3,3,4,3
1258	5240	1999-12-22	1022	1002	1001	4,3,4,4,4
1263	4026	1999-12-07	1022	1002	1001	3,3,2,3,4
1264	3549	1999-12-08	1008	1002	1020	5,4,4,4,4
1271	49801	2013-06-28	2019	1004	1010	4,3,3,2,4
1271	134328	2013-06-07	2019	2001	1015	5,4,5,5,5
1271	6327	2013-05-24	1019	1004	1002	2,2,3,3,2
1271	109745	2013-05-24	2028	4000	1003	5,5,5,5,3
1271	119944	2013-04-17	2008	2009	1032	3,3,3,3,1
1271	73703	2013-01-02	2010	2009	1032	4,4,5,5,5
1271	108660	2012-12-11	2010	2009	1032	1,2,4,2,1
1271	107258	2012-11-12	2005	6000	1011	5,5,5,5,5
1271	71456	2012-08-01	2008	3006	1007	5,5,5,5,5
1271	66206	2012-07-11	2028	1004		4,4,5,5,5
1271	50152	2012-07-11	2010	2009	1005	1,2,2,2,1
1271	83419	2012-04-24	2008	1003	1014	4,3,3,4,4
1271	49531	2012-02-23	2029	1018	1015	1,1,3,2,2
1271	14254	2012-01-06	2019	1004	1016	4,4,4,4,3
1271	45001	2011-12-31	2019	2004	1031	5,4,5,5,5
1271	51408	2011-12-31	2029	1004	1015	5,4,5,5,5
1271	54705	2011-09-16	2019	2009	1031	4,4,5,5,5
1271	48947	2011-08-16	2005	2001		5,5,5,5,5
1271	16595	2011-07-25	2008	1004	4000	1,2,1,2,1
1271	45278	2011-04-18	2008	3009	1006	5,5,5,5,5
1271	49672	2011-03-08	2028	1004	1015	
1271	45003	2011-03-08	2019	1004	1031	4,4,4,4,4
1271	47854	2011-03-01	2008	2009	1024	3,4,4,4,2
1271	21082	2011-03-01	3003	1028		4,4,4,4,4
1271	49749	2011-03-01	2010	1004	1009	3,3,3,3,2
1271	48396	2010-12-02	2008	2009	1034	4,4,4,4,4
1271	41467	2010-12-02	1022	1004	1009	3,4,4,4,3
1271	10636	2010-11-09	2028	1011	1009	5,3,4,4,4
1271	39254	2010-09-27	2011	1004	1009	5,5,5,5,5
1271	38540	2010-09-26	3018	1009	1015	4,3,4,4,3
1271	15253	2010-09-26	2015	2009		3,3,3,3,2
1271	47807	2010-09-26	2015	1004	1009	4,3,2,2,3
1271	23570	2010-08-11	2029	2009	1037	3,3,2,3,1
1271	45933	2010-06-19	2013	2004		4,4,5,5,5
1271	37741	2009-10-07	2029	1004		4,4,5,5,5
1271	12049	2009-08-18	2015	2004		3,3,3,3,1
1271	31671	2009-06-22	2010	1005		
1271	27207	2009-05-03	2019	1004	1009	1,2,2,3,1
1271	30903	2009-05-03	2019	1009	1006	5,4,4,4,5
1271	21696	2009-05-03	2015	1010	1039	2,2,4,3,2
1271	17266	2009-05-03	2029	1004	1010	3,2,2,2,3
1271	30737	2009-04-19	2019	1008	1010	4,4,5,5,5
1271	3334	2008-10-26	2019	1002	1014	5,3,4,4,5
1271	13761	2008-04-23	2008	2009	1037	5,3,3,3,3
1271	16986	2008-04-23	2013	1004	1001	3,3,3,4,5
1271	20913	2008-02-27	2028	1004		5,4,4,4,5
1271	10986	2008-02-13	2019	1002	1010	1,2,2,1,3
1271	20011	2007-11-30	2010	6000	1034	4,4,5,5,5
1271	9869	2002-12-01	2008	6000	1021	5,5,5,5,5
1271	6407	2002-11-19	2028	1002	1001	2,2,1,2,1
1271	8669	2001-10-05	1019	1009	1001	5,3,3,3,2
1274	6041	1999-12-08	2001	2004	1015	5,5,5,5,5
1275	756	1999-12-08	1008	1002	1001	4,3,4,3,4
1276	1500	1999-12-08	2026	1003	1001	4,3,3,3,4
1278	5292	2000-02-13	1019	2009	1026	4,3,2,3,1
1278	2919	2000-01-07	2008	4000	1011	2,3,1,2,1
1280	5841	2000-05-14	1009	1002	1010	5,5,5,5,5
1280	5339	1999-12-09	2008	2007		4,3,4,4,3
1284	6356	2000-08-08	2008	2004	1006	4,4,5,4,5
1284	6282	2000-08-08	1019	2022	1003	4,5,5,4,3
1284	4044	2000-07-12	1019	2004	1006	4,5,3,3,2
1284	6004	2000-07-12	3017	2009	1021	4,4,5,5,3
1284	5362	2000-02-17	1019	1002	1005	4,4,4,4,3
1284	2690	2000-02-13	1019	3006	1006	3,3,4,4,3
1284	6293	2000-02-13	1019	4000	1006	3,4,4,5,2
1284	3675	2000-02-09	1019	4001	1006	3,4,4,3,4
1284	2593	2000-02-09	1019	4000	1006	3,4,4,4,3
1284	417	2000-02-09	1011	1001	1001	4,4,4,4,3
1284	6337	2000-02-09	1019	1004	1006	5,4,3,4,5
1284	5683	2000-02-03	1019	1004	1015	5,3,3,3,4
1284	5472	2000-02-03	1019	1004	1010	4,3,2,2,5
1284	3152	2000-02-03	1008	2009	1034	4,4,4,3,5
1284	1284	2000-02-03	2010	1002	1005	4,3,4,4,4
1284	3974	2000-02-03	1019	4000	1006	3,5,3,3,3
1284	45	2000-02-01	2010	2009	1005	4,4,4,3,3
1284	6288	2000-01-23	1019	6000	1006	4,4,5,4,3
1284	1310	2000-01-22	2008	1004	1032	4,5,5,4,4
1284	6203	2000-01-22	1019	3006	1006	5,4,3,4,3
1284	6335	2000-01-19	1019	1011	1001	4,3,4,3,5
1284	2770	2000-01-17	2008	4001	1006	3,5,4,4,3
1284	4223	2000-01-17	2010	2002	1010	5,4,5,4,5
1284	2341	2000-01-17	1019	1004	1012	3,4,3,4,5
1284	6254	2000-01-17	1019	3010	1006	5,4,5,5,3
1284	5099	2000-01-14	1026	4000	1010	4,3,4,4,3
1284	2853	2000-01-14	1019	1002	1001	4,5,4,4,2
1284	2341	2000-01-14	1019	1004	1012	3,4,3,3,3
1284	2058	2000-01-14	1019	1002	1001	3,3,3,3,3
1284	286	2000-01-14	1022	1001	1005	4,4,4,4,3
1284	102	2000-01-13	1022	1002	1001	4,5,4,5,3
