4625	6763	2000-06-19	2008	3006	1006	4,4,5,4,4
4626	2641	2000-09-30	1019	4000	1006	4,5,5,5,5
4626	6763	2000-06-29	2008	3006	1006	4,4,2,5,3
4626	2770	2000-06-19	2008	4001	1006	2,4,3,3,1
4630	2668	2002-03-21	1003	1010	1005	5,5,4,3,3
4630	3524	2002-03-03	2008	1002	1011	5,4,5,5,5
4632	2459	2000-10-02	1014	4000	1006	3,2,3,1,4
4632	5993	2000-10-01	1014	2009	1008	3,2,1,3,2
4632	6126	2000-10-01	1014	1004	1006	5,3,5,4,5
4632	24	2000-10-01	1023	1002	1001	4,4,5,5,4
4632	1602	2000-10-01	1023	6000	1021	4,3,2,2,3
4646	6336	2000-06-20	2008	4000	6000	4,5,3,5,2
4661	510	2000-07-12	2015	1004	1007	3,2,1,3,1
4661	7202	2000-07-03	2002	1011	1001	5,5,5,5,4
4661	7121	2000-07-01	1014	1004		5,5,5,5,5
4661	7121	2000-06-27	1014	1004		5,5,5,5,4
4661	510	2000-06-20	2015	1004	1007	5,4,4,5,5
4665	6674	2000-09-11	1023	1011	1001	4,5,4,5,4
4680	7405	2000-08-23	3012	1004	1019	4,5,4,3,2
4680	2593	2000-08-23	1019	4000	1006	4,4,4,3,4
4680	7405	2000-08-08	3012	1004	1019	5,2,4,3,3
4681	16046	2008-02-22	3020	1002	1005	5,4,4,4,5
4681	21489	2008-02-22	2024	1004	1001	4,3,3,3,3
4681	17881	2008-02-22	2010	2009	1021	2,3,2,3,1
4681	11435	2008-02-22	1019	1004	1010	5,3,3,4,4
4681	6554	2000-08-08	1003	1004	1007	4,3,4,3,5
4681	3895	2000-08-08	2015	1002	1001	4,3,4,3,5
4681	4163	2000-07-26	3018	2009	1007	4,4,3,4,4
4681	1436	2000-07-26	1022	6000	1033	4,3,4,3,3
4681	1533	2000-07-25	2026	1002	1001	3,3,3,3,1
4681	3082	2000-07-25	2026	1002	1001	3,3,3,3,3
4681	3086	2000-07-25	1012	1002	1010	5,3,4,3,3
4681	7273	2000-07-25	1012	1004	1010	5,4,3,4,4
4681	482	2000-07-25	2026	1001	1005	5,5,5,4,4
4681	6470	2000-07-25	2008	2009	1021	5,4,4,4,4
4681	5756	2000-07-25	2008	1002	1010	3,3,4,3,5
4681	5559	2000-07-25	1001	2001		5,5,5,5,4
4681	19	2000-07-25	2028	2021	1033	5,5,5,5,5
4681	6075	2000-07-18	1001	1004	1009	5,4,4,4,4
4681	2188	2000-07-13	3007	4001	1007	4,4,4,3,5
4681	1502	2000-07-13	1012	1002	1001	4,5,4,4,4
4681	6344	2000-07-12	2029	2009	1034	3,3,3,3,2
4681	6906	2000-06-30	2024	1002	1011	5,5,5,5,5
4681	509	2000-06-30	3018	4001	1006	3,1,3,3,3
4681	24	2000-06-30	1023	1002	1001	4,4,4,4,4
4681	130	2000-06-30	2008	4000	1006	4,5,4,4,5
4681	6568	2000-06-30	2001	4000	1003	3,3,1,3,2
4681	2452	2000-06-30	3015	4000	1006	2,2,2,3,3
4681	5060	2000-06-30	1019	4000	1010	5,5,5,5,5
4681	74	2000-06-30	1003	2009	1034	2,3,1,3,1
4681	6356	2000-06-30	2008	2004	1006	4,5,5,5,4
4681	7057	2000-06-24	3004	1002	1001	5,4,5,5,5
4681	7057	2000-06-23	3004	1002	1001	4,2,4,3,4
4681	6686	2000-06-22	1001	1010	1001	4,3,4,4,5
4681	431	2000-06-22	1018	1002	1001	2,3,2,2,1
4681	149	2000-06-21	2008	2009	1005	4,3,3,3,1
4692	6012	2000-07-28	2008	3003	1019	3,2,2,2,1
4692	7053	2000-06-24	3004	1004	1008	3,2,5,5,2
4692	7057	2000-06-22	3004	1002	1001	3,3,4,4,4
4701	2818	2000-06-22	2008	1009	1007	3,3,3,3,3
4706	228	2000-06-22	1002	4000	1006	4,5,4,4,2
4706	2855	2000-06-22	2002	4000	1006	3,5,3,4,2
4731	1701	2000-06-24	1019	4000	1006	4,4,4,5,4
4750	24152	2001-01-31	8904	3003		1,1,1,1,1
4750	24152	2000-12-20	8904	3003		2,3,1,4,1
4750	1817	2000-12-13	2029	1002	1001	5,1,5,3,4
4750	7585	2000-11-11	2008	4001	1008	3,4,3,4,3
4750	7538	2000-10-19	2008	3003	1006	2,2,2,5,2
4750	6418	2000-10-17	1003	3006	1006	3,5,4,3,2
4750	6414	2000-09-22	2029	4000	1003	1,4,5,4,1
4750	23761	2000-08-19	8818	1002	1009	1,1,3,3,2
4750	23968	2000-08-14	8801	3003		5,5,5,3,4
4750	2987	2000-08-08	2015	1009	1008	1,3,3,1,1
4750	6012	2000-07-21	2008	3003	1019	1,1,1,1,1
4750	2153	2000-07-20	1003	4001	1007	1,1,1,1,1
4751	6620	2001-03-02	2008	4000	1007	5,4,4,4,4
4751	7708	2001-02-10	2003	4000	1003	3,5,3,5,3
4751	7583	2001-01-03	1003	4000	1006	3,5,5,4,2
4751	2225	2001-01-03	3018	4001	1007	1,3,3,3,1
4751	3991	2000-08-28	2013	1004	1009	4,1,5,2,5
4751	5574	2000-07-12	3006	1004	1001	5,5,5,5,5
