10009	30878	2009-05-23	1017	6000	1024	3,4,3,3,3
10009	16173	2008-08-15	1022	4000	1006	
10009	25217	2008-08-05	1020	3010	3012	4,4,4,3,4
10009	10053	2007-12-13	1019	3010		4,4,3,4,3
10009	12663	2006-05-29	2008	2001		
10009	10386	2005-10-04	2008	2009	1034	2,3,3,3,1
10009	14338	2005-07-18	2008	1004	1006	3,4,3,3,3
10009	11456	2005-04-18	1019	2009	1034	3,4,3,3,3
10009	9696	2004-11-23	1017	1002	1014	4,4,3,3,3
10009	3751	2004-11-13	1012	1004	1009	4,3,3,3,5
10009	1599	2004-11-13	1022	1002	1001	4,3,3,3,3
10009	12310	2004-11-03	1019	4000	1008	4,4,3,3,3
10009	11741	2004-11-03	1019	1011		3,3,3,3,3
10009	1500	2004-11-01	2026	1003	1001	4,3,3,3,4
10009	10082	2004-10-18	1019	1011	1005	3,3,2,3,3
10009	10733	2004-10-14	1003	1002	1001	4,3,3,3,3
10009	12434	2004-10-14	1019	2009	1034	3,3,2,3,3
10009	5785	2004-10-14	1003	1004	1009	3,3,3,3,3
10009	11409	2004-10-08	2029	4000	1006	4,3,3,3,5
10009	11438	2004-10-07	1019	2009	1034	4,3,5,3,4
10009	9859	2004-10-05	2008	1004	1009	3,3,3,3,3
10009	12226	2004-10-02	2010	2009	1015	3,4,3,3,3
10009	10840	2004-09-25	1022	2009	1005	3,3,3,3,3
10009	12253	2004-09-25	1019	2009	1008	3,4,3,3,3
10009	12097	2004-09-25	1019	2009	1034	4,5,4,3,4
10009	11869	2004-09-17	2011	1004	1015	4,3,3,3,3
10009	12334	2004-09-14	2008	6000	1006	4,4,3,3,3
10009	9735	2004-09-13	1012	1004	1015	4,3,4,3,5
10009	11364	2004-09-13	1012	1004	1002	3,3,3,3,3
10009	9986	2004-09-08	1019	1004	1006	2,3,2,3,3
10009	11641	2004-09-06	2008	2009		3,3,3,3,3
10009	3505	2004-09-04	2008	1002	1010	3,3,3,3,3
10009	11577	2004-08-25	2015	2009	1034	5,4,4,3,4
10009	12120	2004-08-16	2010	1002	1001	3,4,3,3,3
10009	10995	2004-08-16	1019	4000	1008	4,4,3,3,3
10009	1864	2004-08-16	1022	1002	1005	4,3,3,3,3
10009	12122	2004-08-16	2010	6000	1006	3,3,3,3,3
10009	9864	2004-08-09	1022	3010	1006	4,5,3,3,3
10009	8230	2004-08-02	1017	1002	1016	5,3,3,3,3
10009	11743	2004-07-28	2008	1002	1001	4,3,2,3,3
10009	11991	2004-07-27	2010	1009	1001	4,3,3,3,3
10009	836	2004-07-27	1019	1002	1001	4,3,3,3,3
10009	11438	2004-07-23	1019	2009	1034	
10009	2988	2004-07-23	1003	2009	1011	3,3,2,3,3
10009	11966	2004-07-23	2031	2009	1028	4,4,4,3,3
10009	11966	2004-07-23	2031	2009	1028	4,4,4,3,3
10009	8471	2004-07-19	2008	6000	1006	3,2,3,2,3
10009	11674	2004-07-19	1019	2009	1008	3,4,3,3,3
10009	23949	2004-07-19	8904	1002	1005	4,3,4,3,4
10009	11593	2004-07-19	1019	2009	1024	3,3,2,3,3
10009	9785	2004-07-12	1019	6000	1008	4,4,3,3,3
10009	10559	2004-07-12	1019	2009		3,4,4,4,3
10009	11527	2004-06-17	1019	1010	1001	4,4,3,3,3
10009	6282	2004-05-27	1019	2022	1003	4,5,4,4,4
10009	1085	2002-11-18	2008	4000	1015	5,4,5,4,5
10009	7434	2002-10-23	2002	4000	6000	3,4,3,3,2
10009	41	2002-10-23	1019	2009	1005	4,2,3,2,2
10009	7778	2002-05-04	2015	1002		2,2,2,2,2
10009	7475	2001-11-27	2008	1009		3,3,3,3,3
10009	5289	2001-11-27	2008	2009	1026	1,3,3,2,2
10009	3539	2001-11-27	2008	1002	1005	4,4,4,4,4
10009	870	2001-11-27	2008	1002	1005	4,3,3,3,3
10009	846	2001-08-15	1021	4000	1006	4,5,4,5,3
10009	228	2001-08-03	1002	4000	1006	4,5,4,4,4
10009	7685	2001-07-11	2008	2009	1021	4,3,3,3,3
10009	7867	2001-07-11	1009	1004	1014	5,4,4,4,5
10009	8206	2001-07-07	1017	2009		3,5,3,3,3
10009	6415	2001-07-06	1004	1004	1018	3,4,3,3,3
10009	1489	2001-07-06	1022	2001		4,4,3,3,3
10009	7496	2001-07-06	1026	2009	1005	4,4,4,4,4
10009	8541	2001-07-06	1019	4001	1006	3,4,3,3,3
10009	6337	2001-07-06	1019	1004	1006	3,4,3,3,3
10009	5301	2001-07-06	2008	2009	1005	4,5,4,4,4
