CommentID,userID,shopID,shopDistrID,tasteScore,enviScore,serviceScore,hygieneScore,moneyScore
47762,17237,5736,2008,5,1,1,1,1
46640,17237,2075,3003,1,3,3,5,1
46452,17237,9846,1019,1,4,2,3,1
144492,17341,13332,2029,4,4,4,4,4
144493,17341,13332,2029,4,4,4,4,4
139892,17341,7601,2007,4,3,4,4,4
133557,17341,10146,2008,4,3,4,5,3
48014,17341,10388,3003,4,3,4,4,4
1963386,17341,27039,3003,4,5,4,2,3
131407,17341,13001,1022,4,3,4,3,4
134212,17341,7085,3004,4,2,4,3,4
51433,17341,3453,1017,4,3,4,3,3
49612,17341,12826,2010,4,3,4,3,3
47521,17341,10413,2005,4,3,3,3,4
130225,17341,9013,3018,4,2,4,2,4
77749,17341,10536,1022,4,3,2,4,3
50703,17341,3953,2019,4,3,3,3,3
47520,17341,10922,2019,4,2,3,3,4
47515,17341,12686,2019,4,2,3,4,3
133117,17341,16700,1022,3,4,3,4,4
47504,17341,9869,2008,3,3,3,4,3
95207,17341,7260,1022,3,2,4,3,3
134168,17341,10413,2005,3,2,3,2,3
95841,17341,14735,2010,3,2,2,3,3
48016,17341,9734,1019,2,4,4,4,2
66254,17341,13782,3018,2,4,4,3,2
47470,17341,436,2010,2,3,3,3,3
135031,17341,6159,2010,2,3,3,3,2
1921520,17341,18447,3004,2,2,3,3,2
42019,17341,7052,3004,3,1,1,1,1
25366,17343,5324,1022,3,5,3,3,3
25368,17343,7844,1022,3,3,3,3,3
25367,17343,6467,1022,3,3,3,3,3
25365,17343,4184,1022,3,3,3,3,3
25371,17343,2912,1022,3,3,3,3,3
25373,17343,3286,1022,2,3,3,1,3
2001591,17360,20392,1019,4,4,4,4,5
2001595,17360,25797,1022,4,4,5,4,3
2154001,17360,17299,1019,4,4,4,4,3
2022961,17360,31961,1004,4,3,2,3,4
1929585,17360,21002,2008,3,4,5,4,3
1929319,17360,23697,1014,4,3,1,3,3
2165371,17360,10369,1004,3,3,1,3,3
1996468,17360,19843,1022,2,4,4,4,1
2067652,17360,12262,1014,4,1,1,1,1
1931189,17360,25354,1014,1,3,3,3,1
2144841,17360,46801,1019,1,1,1,3,1
2178499,17381,52045,2022,5,5,5,5,5
2177098,17381,16738,2022,5,5,5,5,5
71706,17381,13364,2020,5,4,4,4,4
115220,17381,1200,2008,4,4,4,4,5
55131,17381,212,2020,4,4,4,4,5
1863114,17381,2859,2028,4,4,4,4,4
154686,17381,16800,2022,4,4,4,4,4
113268,17381,10495,2010,4,4,4,4,4
107478,17381,15656,2022,5,2,3,3,4
74156,17381,10857,2022,4,4,4,4,4
57291,17381,13381,2022,4,4,4,4,4
57290,17381,10857,2022,4,4,4,4,4
156343,17381,18320,2022,4,4,4,4,3
113264,17381,15656,2022,4,4,3,4,4
131100,17381,15497,2022,4,3,4,4,3
55818,17381,11419,1009,4,4,3,4,3
57289,17381,3733,2022,4,3,3,3,4
55781,17381,959,2030,4,3,3,3,3
63177,17381,4041,2030,3,4,4,4,3
134136,17381,17066,2020,3,4,3,4,3
159885,17381,14080,2003,3,4,4,4,1
154915,17381,15848,2022,3,3,3,3,3
55332,17381,13364,2020,3,3,3,3,3
75471,17381,10023,2022,3,3,2,3,3
1877245,17381,6443,2026,2,4,3,3,2
150475,17381,4014,2020,2,3,4,2,2
1862220,17381,2643,2008,2,3,3,3,1
25759,17388,10386,2008,5,5,5,5,5
27105,17388,9869,2008,4,4,5,4,4
25723,17388,7751,2008,5,3,3,3,4
26009,17388,11002,1019,4,5,4,4,3
25770,17388,10570,3007,4,4,4,4,4
27672,17388,10942,2003,4,4,4,4,3
27228,17388,10974,2008,4,4,3,4,4
25714,17388,10169,3007,4,4,4,4,3
25979,17388,10997,2008,3,4,4,4,4
27580,17388,11131,2010,3,4,4,4,3
27291,17388,11003,1019,3,4,4,4,3
28065,17388,11177,1019,3,4,3,4,3
25889,17388,10988,1019,3,4,3,4,3
34731,17388,10381,1019,3,4,3,3,3
79358,17388,11718,2008,3,4,3,1,3
31046,17388,10639,2008,3,3,2,1,2
25715,17388,5114,2008,2,4,3,3,2
40598,17397,1078,3001,4,5,5,4,5
40077,17397,2685,3006,4,4,5,4,4
40031,17397,8774,3003,5,4,3,3,3
39571,17397,39571,3721,4,4,5,3,3
40192,17397,10429,2009,4,2,4,3,5
39868,17397,6302,3008,4,3,3,4,4
47997,17397,11620,2002,3,5,5,5,2
48850,17397,1793,2010,2,5,5,5,5
43898,17397,10754,2003,3,4,5,5,2
41258,17397,12131,3008,4,3,2,4,3
40202,17397,12132,3008,4,4,2,3,3
35883,17397,11487,3002,3,1,4,5,3
41545,17397,11762,3002,2,5,4,5,1
40693,17397,10496,3002,2,2,1,4,3
46879,17397,777,2001,2,1,2,5,1
61054,17397,10218,3003,1,4,1,3,2
25539,17397,10342,2010,1,1,1,1,1
177206,17408,3970,1003,5,4,3,4,5
153864,17408,14356,1019,5,4,5,4,3
142816,17408,14550,1019,5,4,3,5,4
95542,17408,5558,2008,5,4,3,5,4
25584,17408,5847,1003,4,5,5,5,5
173897,17408,16718,1009,5,4,5,4,2
133550,17408,11676,2008,5,4,4,4,3
126676,17408,15922,1022,5,3,3,4,5
180533,17408,10374,1019,4,5,5,5,3
150615,17408,12826,2010,5,4,3,4,3
144577,17408,812,1022,5,3,4,4,3
129922,17408,3246,1015,4,5,5,5,3
88029,17408,2357,2029,5,3,4,4,3
168615,17408,12821,3005,4,5,4,5,3
142249,17408,5298,2028,5,4,3,4,2
141879,17408,16379,1022,5,4,2,4,3
77476,17408,2665,2008,4,5,5,5,2
173958,17408,4187,1022,5,3,3,3,3
173896,17408,13738,2026,4,5,4,4,3
159640,17408,13577,2026,4,4,4,4,4
150146,17408,13504,2028,4,4,5,3,4
147323,17408,13025,3007,4,5,4,4,3
145074,17408,10753,3018,4,4,5,4,3
142641,17408,7559,2008,4,4,5,4,3
132048,17408,9638,1009,4,5,5,3,3
28496,17408,28496,11064,5,3,3,3,3
27260,17408,11064,1003,5,3,3,3,3
27948,17410,4165,3007,5,5,5,5,5
45821,17410,1500,2026,5,4,5,4,5
28661,17410,11236,1009,5,5,4,4,5
28038,17410,11192,1013,5,4,5,4,5
27146,17410,2731,1023,5,4,5,5,4
26158,17410,11013,1023,5,5,4,5,4
1866691,17410,19184,2028,5,4,4,4,5
1858698,17410,21860,2029,5,4,4,4,5
64980,17410,1868,1003,5,4,5,4,4
64550,17410,10981,3007,5,4,4,4,5
62038,17410,11532,2010,5,4,4,4,5
54369,17410,6358,1014,5,4,4,4,5
52098,17410,11426,1013,5,4,4,4,5
51253,17410,12132,3008,5,4,4,4,5
47502,17410,47502,6868,5,4,4,4,5
47499,17410,12714,4002,5,4,4,4,5
45777,17410,6868,2004,5,4,4,4,5
44593,17410,1868,1003,5,4,5,4,4
44219,17410,12431,1018,5,4,4,4,5
42707,17410,11291,2019,5,4,4,4,5
42421,17410,6879,2004,5,4,4,4,5
40227,17410,11948,2005,5,4,5,4,4
29261,17410,1818,3018,5,4,4,4,5
29241,17410,29241,11236,5,4,4,4,5
28893,17410,1167,1022,5,4,4,5,4
28378,17410,11198,2028,5,3,5,4,5
28563,17470,3708,3007,4,5,5,5,4
26040,17470,9953,2010,3,4,5,5,4
26201,17470,7715,1010,3,5,3,4,2
2167611,17470,22639,2011,4,2,1,3,3
29474,17470,10778,1019,3,4,3,3,3
29475,17470,5977,2010,3,2,3,2,3
35133,17587,35133,10997,5,5,5,5,5
29727,17587,3607,1022,5,5,5,5,5
53974,17587,12093,2008,5,5,4,5,5
35144,17587,35144,11658,5,5,4,5,4
27118,17587,27118,3608,5,5,4,5,4
27112,17587,3608,1010,5,5,4,5,4
29745,17587,29745,8695,5,4,5,5,3
29729,17587,8695,1017,5,4,5,5,3
26420,17587,7532,2008,4,4,5,5,3
56581,17587,2903,3006,4,4,3,5,4
53972,17587,7615,1003,5,4,1,4,3
2011767,17587,31439,2008,1,1,2,2,1
59404,17588,10262,2015,5,4,4,4,3
89381,17588,3423,2008,5,4,3,4,3
87053,17588,14867,2002,4,4,5,5,4
32010,17588,8265,3020,4,5,5,4,4
113252,17588,10019,1019,4,4,4,5,4
93165,17588,5358,1019,4,4,5,5,3
88949,17588,373,3007,4,4,5,5,3
87519,17588,12528,2005,4,4,4,5,4
59077,17588,294,2008,4,5,5,5,2
115287,17588,10711,2004,4,4,4,4,4
111445,17588,10520,2003,4,4,4,5,3
104400,17588,11409,2029,4,4,4,4,4
98006,17588,10520,2003,4,4,5,4,3
95292,17588,15197,2003,4,4,4,4,4
88627,17588,9875,2010,4,4,4,5,3
87979,17588,1507,1011,4,4,4,5,3
83260,17588,14743,2001,4,3,4,4,5
81771,17588,13577,2026,4,4,4,5,3
79761,17588,437,1019,4,4,4,4,4
73501,17588,13945,2026,4,4,4,5,3
67374,17588,12643,2001,5,3,3,3,3
27514,17588,27514,1941,4,4,4,4,4
111526,17588,13865,2026,4,4,4,4,3
101780,17588,2037,2010,4,4,4,4,3
95172,17588,3707,2010,4,4,4,4,3
94034,17588,9941,2030,4,4,4,4,3
93160,17588,3661,1019,4,4,4,4,3
88952,17588,13093,2026,4,3,4,3,5
1884345,17623,21300,1004,5,4,5,5,4
80859,17623,2545,1019,5,5,4,4,4
124187,17623,468,2013,5,3,4,4,5
69420,17623,9765,3007,4,4,5,5,5
141142,17623,16224,2026,5,3,5,2,4
66316,17623,13290,3003,5,3,3,3,5
54462,17623,11307,2010,4,4,5,4,5
67099,17623,13085,2008,4,4,3,5,5
59707,17623,1889,2019,4,4,4,4,4
81660,17623,13560,1008,4,4,3,4,4
63106,17623,11948,2005,4,3,5,3,4
1897387,17623,14081,2005,4,4,3,4,3
179548,17623,8472,3017,4,3,3,4,4
122690,17623,10100,3018,4,2,4,3,5
118746,17623,8103,3007,4,3,3,4,4
1870347,17623,8472,3017,4,4,1,4,4
1887834,17623,17278,2010,4,3,1,4,4
1873186,17623,11453,3015,4,3,1,3,3
70768,17623,12193,3018,4,3,1,3,3
65905,17623,11307,2010,3,3,3,3,5
59916,17623,12333,1004,3,3,3,4,4
118223,17623,6203,1019,4,3,2,1,3
115099,17623,10450,2019,3,3,3,3,4
78267,17623,9765,3007,3,4,3,3,3
76614,17623,12026,3003,3,4,3,3,2
1898478,17623,22984,3003,3,2,2,3,3
1892162,17623,18593,2003,3,1,3,3,3
118189,17623,10163,3017,3,3,3,3,1
80865,17623,2886,3015,3,3,1,3,3
88255,17634,6719,2008,4,4,4,4,4
56498,17634,5986,4004,4,4,4,4,4
56759,17634,2464,1019,4,4,4,3,4
53583,17634,3154,2008,4,4,3,4,3
134830,17634,1602,1023,4,3,3,3,4
134818,17634,12184,2008,4,3,3,3,4
88241,17634,1420,2008,4,3,4,3,3
71788,17634,13085,2008,4,3,3,3,4
56521,17634,1824,4004,4,3,3,3,4
53582,17634,2938,2008,4,3,4,3,3
46104,17634,90,2028,4,3,3,3,4
1879558,17634,517,2008,4,3,3,3,3
134816,17634,10118,2008,4,3,3,3,3
88306,17634,10077,2008,4,3,3,3,3
56750,17634,10812,1019,4,3,3,3,3
56403,17634,3223,2008,4,3,3,3,3
55640,17634,12163,1019,4,3,3,3,3
53501,17634,11481,2008,4,3,3,3,3
58133,17634,4045,2002,4,3,3,3,2
55645,17634,13168,2008,4,3,3,2,2
54228,17634,10755,2008,3,3,3,3,5
32789,17634,9869,2008,3,3,3,4,4
54222,17634,5966,2008,3,4,3,3,3
98340,17634,14534,2008,3,3,3,3,3
70349,17634,10240,2008,3,3,3,3,3
62711,17634,13288,2003,3,3,3,3,3
146349,17650,13168,2008,5,4,5,4,3
146141,17650,12350,2019,5,4,4,4,4
141684,17650,17592,3015,4,5,5,5,4
141790,17650,12792,2008,5,4,3,4,3
1900518,17650,15995,1019,5,4,3,3,3
1897511,17650,17179,3018,4,4,5,4,4
119621,17650,12660,2008,5,3,3,3,4
2059162,17650,37965,3015,4,3,5,4,4
146650,17650,14673,2010,4,4,4,4,4
141681,17650,3706,3015,4,4,4,4,4
126162,17650,15753,3017,4,5,4,4,3
146139,17650,16517,1002,4,5,3,4,3
141682,17650,16836,3017,4,4,3,4,4
126153,17650,17512,2008,4,5,3,4,3
126210,17650,14792,2008,4,4,4,4,3
2059372,17650,39170,2008,4,4,3,4,3
2059092,17650,9956,3017,4,3,3,4,4
1897491,17650,14086,3017,4,4,3,4,3
146658,17650,1461,3017,4,4,3,4,3
146353,17650,12184,2008,4,4,4,3,3
1900514,17650,3702,3018,4,4,3,3,3
1900502,17650,13642,2026,4,3,3,3,4
1897498,17650,10057,3017,4,4,3,3,3
1910240,17650,13258,3015,4,3,3,3,3
1900517,17650,20168,3018,4,3,3,3,3
1897513,17650,14792,2008,4,3,3,3,3
1897504,17650,14918,2010,4,3,3,3,3
146803,17650,13486,3015,4,2,4,3,3
146648,17650,11175,1011,4,3,3,3,3
146133,17650,13029,2008,4,4,3,3,2
2183393,17678,12849,3005,5,4,5,5,4
165012,17678,14140,3003,5,4,3,4,5
126105,17678,12885,2010,5,4,4,4,4
161149,17678,14139,3015,4,4,5,5,5
135406,17678,16306,3018,4,5,4,5,5
1974852,17678,25363,2028,5,3,3,3,4
125430,17678,13570,3018,4,4,4,4,5
109376,17678,8999,2008,4,4,5,4,4
26881,17678,8926,2016,4,3,4,5,5
122664,17678,544,2008,4,3,4,4,5
115933,17678,9008,2028,4,3,4,4,4
1859649,17678,9583,3019,4,3,3,4,4
1915762,17678,23742,8808,3,5,5,5,2
28552,17691,10277,1026,5,5,5,5,5
26943,17691,932,1019,5,5,5,5,5
27025,17691,282,1005,5,4,4,5,5
27033,17691,3006,1005,4,5,5,5,5
26923,17691,6715,1019,4,5,5,5,4
26997,17691,6929,1019,5,4,3,3,4
27262,17691,2837,2029,5,3,3,5,2
27030,17691,3823,1003,5,2,2,3,5
26920,17691,6121,1022,5,1,3,3,5
27029,17691,3552,1003,4,3,3,4,4
27000,17691,10383,3018,3,5,4,5,4
27027,17691,3485,1005,3,5,2,4,3
26937,17691,1637,2002,2,4,4,5,3
27086,17691,10382,1003,2,4,3,4,3
27011,17691,1104,1022,1,2,1,2,2
28868,17693,11211,2010,5,3,5,3,5
55318,17693,13136,2019,5,3,3,3,5
27496,17693,27496,10785,4,5,4,5,3
64358,17693,1215,3006,4,4,4,4,4
140096,17693,1215,3006,4,4,3,4,4
29579,17693,7585,2008,3,4,4,5,3
45108,17693,12055,2028,3,3,4,3,5
140097,17693,16064,1003,3,3,3,4,4
28867,17693,11068,1003,3,3,3,4,3
28206,17693,8600,2009,3,3,4,3,3
29329,17693,10918,2019,2,3,2,3,2
2171014,17693,49119,2008,1,3,3,3,3
2110295,17693,37650,2010,1,3,3,3,3
2192535,17693,37737,1019,1,3,3,3,2
27366,17697,9955,2015,5,3,4,4,5
1990357,17697,24898,8809,5,3,3,4,5
1977687,17697,11910,3012,5,3,3,4,4
1990773,17697,29686,7209,5,3,3,3,4
1911392,17697,9955,2015,5,3,3,3,4
2023687,17697,20798,1022,5,3,4,3,2
2021792,17697,90,2028,5,3,3,4,2
1981292,17697,7533,2006,5,3,3,3,3
1952615,17697,17691,3018,5,3,4,4,1
2029900,17697,20514,2004,4,3,3,3,4
1982084,17697,13253,2010,4,3,3,3,4
1924858,17697,22151,2029,4,3,3,4,3
1993829,17697,26557,3018,4,3,1,3,5
2019147,17697,10005,1022,4,3,3,3,2
1978661,17697,12855,2010,3,4,3,4,3
1977541,17697,28102,7105,4,3,2,3,2
1979154,17697,14665,3018,4,3,1,4,1
32234,17743,10990,4002,5,5,5,5,5
30355,17743,7238,1014,5,5,5,5,5
29394,17743,29394,1632,5,5,5,5,5
28841,17743,28841,5522,5,5,5,5,5
28807,17743,5522,1003,5,5,5,5,5
1863221,17743,13649,1019,5,4,4,5,5
1863234,17743,12152,1026,5,4,5,4,5
161937,17743,15255,2008,5,5,5,5,3
1915318,17743,23767,8808,5,5,5,5,3
31252,17743,31252,10380,5,3,5,4,5
31105,17743,5559,1001,5,4,5,5,3
28093,17743,90,2028,5,3,5,4,5
83198,17743,13586,2028,5,3,4,3,5
32224,17743,2674,3018,5,3,4,3,5
169320,17743,10298,1003,4,5,4,5,4
162603,17743,1889,2019,4,4,5,4,5
83238,17743,7945,1003,5,4,4,4,2
1915319,17743,23967,8904,5,4,3,4,3
1915315,17743,23731,8808,4,3,5,5,5
28695,17743,9946,3007,4,5,5,5,3
1882814,17743,12736,1019,5,3,4,3,3
1866204,17743,12024,2008,4,5,5,4,3
30353,17743,11336,2029,5,2,4,2,5
28524,17743,6218,3018,4,4,4,5,4
82540,17743,5522,1003,4,4,4,4,4
1911833,17743,10072,1003,4,3,4,3,5
31108,17743,5522,1003,4,3,5,4,3
83437,17787,10703,1019,5,4,3,4,4
112074,17787,15790,2022,4,3,5,4,5
50308,17787,12508,2026,4,4,4,5,4
46971,17787,2899,1003,5,3,3,4,3
27488,17787,1047,1022,4,5,5,4,3
83863,17787,13947,1019,4,3,3,5,5
46968,17787,12102,1019,4,3,4,4,3
41354,17787,12097,1019,4,4,3,4,3
75171,17787,10921,2019,4,3,3,4,3
68920,17787,10413,2005,4,2,3,3,4
35425,17787,10921,2019,3,4,3,5,3
27508,17787,10995,1019,3,4,4,4,3
36010,17787,10561,2028,3,4,3,4,3
74067,17787,12786,1019,3,3,4,3,3
83469,17787,6282,1019,3,3,3,3,3
35545,17787,8533,1022,3,3,3,3,3
35538,17787,10468,1004,3,3,3,3,3
35841,17787,10952,2013,3,2,3,2,4
1872411,17802,755,3005,5,3,3,4,5
1872968,17802,18758,1019,4,5,4,5,4
1870943,17802,19208,2010,4,4,5,5,4
1870842,17802,20079,2010,5,2,4,3,4
1870838,17802,13583,2026,5,3,3,3,4
1870839,17802,1559,2026,4,3,4,5,3
1872409,17802,968,1019,4,5,2,5,2
1872398,17802,16751,3018,4,3,3,4,3
1870950,17802,18179,3003,3,5,5,4,2
1870841,17802,17563,3003,3,4,4,5,3
1870985,17802,18587,3003,4,3,1,4,3
1871230,17802,10260,3003,2,4,5,5,3
1872397,17802,20244,3003,3,3,3,3,3
1870978,17802,19441,3003,3,2,4,4,2
1874539,17802,14874,2010,3,3,1,4,3
1870941,17802,1963,3003,3,2,2,3,2
1872960,17802,20876,3003,1,5,3,5,3
1871227,17802,8717,3003,3,2,1,2,2
1870980,17802,14791,3003,1,4,3,4,1
2188742,17864,37731,1011,5,5,5,5,5
2173948,17864,42507,1010,4,5,5,5,4
2173939,17864,49840,1003,4,4,5,5,5
27980,17864,10521,1003,4,5,5,4,2
2188314,17864,22674,2008,4,3,4,3,5
27927,17864,10833,1010,4,4,4,4,3
2188316,17864,1445,1011,3,5,5,5,3
2173936,17864,47670,2008,3,4,3,4,5
27925,17864,10261,2010,3,3,2,4,3
2188475,17864,5847,1003,3,2,4,3,2
27924,17864,10995,1019,2,4,4,4,2
2173943,17864,50725,2005,3,3,2,3,1
2173945,17864,17994,2005,2,2,2,3,2
31779,17890,9253,2010,5,5,5,5,5
27979,17890,6954,4005,5,5,5,5,5
30872,17890,30872,10903,4,5,5,5,4
32349,17890,32349,11449,4,4,4,5,5
31774,17890,31774,10903,4,5,5,5,3
30698,17890,30698,10903,4,5,5,5,3
30697,17890,10903,2008,4,5,5,5,3
31795,17890,11449,3008,4,4,4,5,4
29824,17890,5589,1019,4,3,4,5,5
31772,17890,11063,1019,4,3,4,5,4
27990,17890,2086,3007,4,3,4,4,3
27988,17890,1447,2010,4,3,3,4,4
30569,17890,15148,2008,3,5,4,5,3
30575,17890,604,2010,3,3,5,5,3
27983,17890,7238,1014,3,4,5,4,3
27989,17890,10903,2008,2,5,5,5,2
27987,17890,10760,4005,3,3,4,3,3
27985,17890,8999,2008,3,3,4,3,3
27984,17890,10808,2002,3,3,4,3,3
27982,17890,10743,2008,2,3,4,3,5
30574,17890,9289,3014,1,5,5,5,1
27994,17890,5095,3007,2,3,3,4,2
29825,17890,29825,5589,1,3,4,5,2
30677,17890,30677,9289,1,3,4,4,1
1915294,17892,23944,8904,5,3,4,4,5
43144,17892,9861,2008,5,4,3,4,3
1915295,17892,23733,8808,4,5,4,5,4
43515,17892,9954,1010,4,5,4,4,3
1915918,17892,23704,8901,4,3,4,4,4
1915297,17892,24035,8909,4,4,4,4,3
1915296,17892,23791,8808,4,4,3,4,4
30770,17892,5096,2008,4,4,3,4,4
42051,17892,7198,4004,4,2,3,3,5
1915298,17892,23967,8904,4,3,3,3,4
41463,17892,7064,3004,3,4,3,3,5
42053,17892,5986,4004,3,3,3,3,3
43445,17892,7721,3001,3,1,2,3,4
30687,17918,3756,2008,5,5,5,5,5
31287,17918,10754,2003,5,4,4,5,5
1949089,17918,22100,2008,5,5,4,4,3
149516,17918,10520,2003,5,5,4,4,3
31295,17918,90,2028,5,4,3,4,4
53403,17918,12097,1019,5,4,4,3,3
2185714,17918,26589,2004,5,4,3,3,3
75537,17918,13970,1019,5,3,3,3,3
33805,17918,665,2010,5,3,3,3,3
2133716,17918,32334,2015,5,3,3,3,2
1908410,17918,15625,2003,4,4,4,4,3
1901434,17918,3411,2009,4,4,4,4,3
28220,17918,90,2028,4,3,4,3,5
1919723,17918,24530,8907,4,4,4,4,2
1895739,17918,19240,2003,4,4,4,3,3
33821,17918,2721,3015,5,3,3,1,3
28221,17918,7274,1019,4,3,3,3,5
2135393,17918,9942,2005,4,3,4,3,3
108723,17918,15003,3007,4,4,3,3,3
2133682,17918,18220,2015,4,3,3,3,3
2124895,17918,13977,2009,4,3,3,3,3
1956305,17918,22179,2026,4,3,3,3,3
1919186,17918,18619,2003,4,3,3,3,3
1918378,17918,24350,8904,4,3,3,3,3
33820,17918,6793,3007,4,3,3,3,3
2141740,17918,48437,3007,4,3,2,3,3
1976158,17918,9004,1019,4,3,3,3,2
1950506,17918,14488,2019,4,2,3,2,4
163955,17918,13961,3007,4,2,3,3,3
2154262,17946,46042,2008,5,5,4,4,4
1894177,17946,18681,2028,5,4,5,4,4
116989,17946,15113,2028,5,5,5,3,4
28231,17946,90,2028,5,3,4,5,5
1867058,17946,1109,2010,5,4,4,3,5
124310,17946,10642,2011,5,4,5,4,3
118753,17946,14329,2011,5,4,4,4,4
60400,17946,11157,3003,5,4,4,4,4
143568,17946,15617,2011,5,4,4,4,3
1936943,17946,14644,2010,4,5,5,5,3
127738,17946,11090,1022,5,3,4,4,3
1860392,17946,18871,2010,4,4,4,4,5
155582,17946,15784,2028,4,4,5,4,4
123730,17946,10443,2005,4,4,5,4,4
170952,17946,6924,3007,4,5,3,4,4
118765,17946,3279,2008,4,5,4,4,3
72076,17946,11970,2008,4,4,5,4,3
1913128,17946,17785,2008,4,4,4,4,3
121443,17946,14624,2011,4,4,4,4,3
118749,17946,3540,2010,4,4,3,4,4
2160401,17946,15468,3016,5,3,3,3,1
1893758,17946,21762,2028,4,3,4,3,4
170969,17946,12054,2029,4,3,3,3,5
138717,17946,14075,2010,4,4,2,3,5
79215,17946,3540,2010,4,3,3,3,5
79240,17946,10446,1004,4,3,3,4,4
1892610,17946,15451,2010,4,4,2,4,3
169242,17946,15974,2001,4,2,4,4,3
118758,17946,10479,2011,4,3,3,4,3
2118624,17950,25816,1019,5,5,5,5,5
2072750,17950,6208,1022,5,5,5,5,5
134108,17950,1418,1010,5,5,5,5,5
2103287,17950,30435,1008,5,5,5,5,3
135214,17950,12440,1003,5,3,5,4,5
2009930,17950,17454,3017,5,3,4,4,5
28982,17950,4194,1022,5,3,3,5,5
80288,17950,6741,1008,5,3,3,4,5
28241,17950,9972,1019,5,5,5,4,1
2064170,17950,31815,1008,5,3,3,4,4
135340,17950,14422,1008,5,4,2,3,5
60636,17950,13453,1019,4,5,5,5,3
2025617,17950,35213,1003,4,5,4,4,4
1919647,17950,8842,1003,5,3,3,3,4
60597,17950,7535,1011,4,4,5,4,4
42806,17950,11329,1008,4,4,4,4,5
2018608,17950,15599,1008,4,4,4,4,4
2015919,17950,3953,2019,5,2,3,3,4
2007342,17950,10318,1019,4,4,4,4,4
2005935,17950,18044,4006,4,4,4,4,4
1871832,17950,19827,3017,5,2,2,3,5
134763,17950,1429,1003,4,4,4,4,4
80298,17950,296,1022,4,3,4,4,5
43930,17950,6270,2026,4,4,4,4,4
2034214,17950,15341,1003,4,4,4,4,3
2009927,17950,3823,1003,4,4,3,4,4
135328,17950,11862,1019,4,3,4,4,4
152042,17950,13581,1008,4,3,3,4,4
129748,17950,10509,1001,4,3,4,3,4
28965,17953,7903,3020,5,5,3,5,4
1890058,17953,17994,2005,5,3,4,5,4
38112,17953,10497,1019,5,4,4,5,3
92089,17953,1615,2015,4,5,4,5,5
28621,17953,9207,2010,4,4,5,5,4
28235,17953,8526,3005,4,5,4,5,4
35915,17953,11398,3020,4,4,5,5,3
28943,17953,28943,9207,4,4,4,5,4
28311,17953,8265,3020,4,5,3,5,4
163090,17953,12830,2004,4,5,4,4,3
31043,17953,8526,3005,4,5,3,4,4
30784,17953,8265,3020,4,5,4,4,3
1890698,17953,19219,2003,4,4,4,4,3
90904,17953,12156,2008,4,4,3,5,3
46298,17953,10386,2008,4,5,3,5,2
163099,17953,16545,2015,3,4,5,4,1
1858503,17953,17261,1019,3,3,4,3,3
85182,17953,13970,1019,3,3,3,4,3
134458,17953,16720,2026,3,3,3,4,2
110171,17953,3018,2008,3,4,2,4,1
31050,17953,9207,2010,2,4,3,5,3
38092,17953,9993,2015,3,3,3,3,1
